00ROPC9999BOVESPA 99992017012820170127                                                                                                                          
01CVCB        ON      NM201704170027000070CVCBD23     000000010000000002300000000000000000000000000000000000000000024200000000000024200000000100000021061ACN    
01CVCB        ON      NM201704170035000070CVCBD24     000000010000000002400000000000000000000000000000000000000000372600000000000372600000000200000231061ACN    
01CVCB        ON      NM201704170108000070CVCBD59     000000010000000002950000000000000000000000000000000000000000190000000000000190000000000100000031061ACN    
01CVCB        ON      NM201704170051000070CVCBD3      000000010000000003350000000000000000000000000000000000000000016300000000000016300000000100000011061ACN    
01CYRE        ON      NM201704173492000070CYRED72     000000010000000001297000000000000000000000000000000000000000000800000000000000800000000200000011272ACN    
01CYRE        ON      NM201704173476000070CYRED73     000000010000000001347000000000000000000000000000000000000000000100000000000000100000000100000011272ACN    
01CYRE        ON      NM201704171287000070CYRED70     000000010000000001097000000000000000000000000080000000000000108100000000000188100000000200000031282ACN    
01CYRE        ON      NM201704172488000070CYRED63     000000010000000001397000000000000000000000000080000000000000150000000000000230000000000200000051282ACN    
01ECOR        ON      NM201704170442000070ECORD89     000000010000000000890000000000000000000000000000000000000000694100000000000694100000000100000211122ACN    
01ELET        PNB     N1201704170922000070ELETD72     000000010000000002275000000000000000000000000000000000000000053100000000000053100000000100000010682ACN    
01EMBR        ON      NM201704170280000070EMBRD49     000000010000000001950000000000001500000000000003000000000000029900000000000034400000000500000061791ACN    
01EMBR        ON      NM201704170299000070EMBRD50     000000010000000002050000000000000000000000000003000000000000000000000000000003000000000100000011791ACN    
01EQTL        ON      NM201704170710000070EQTLD56     000000010000000005576000000000000000000000000000000000000000019100000000000019100000000200000041191ACN    
01EQTL        ON      NM201704170027000070EQTLD51     000000010000000005176000000000000000000000000000000000000000012300000000000012300000000100000021201ACN    
01EZTC        ON      NM201704170167000070EZTCD76     000000010000000001675000000000000000000000000040000000000000000000000000000040000000000100000011092ACN    
01EZTC        ON      NM201704170213000070EZTCD77     000000010000000001775000000000000000000000000000000000000000029400000000000029400000000200000031092ACN    
01EZTC        ON      NM201704170205000070EZTCD21     000000010000000002100000000000000000000000000000000000000000016500000000000016500000000100000011091ACN    
01EZTC        ON      NM201704170175000070EZTCD91     000000010000000002125000000000000000000000000040000000000000000000000000000040000000000100000011092ACN    
01FIBR        ON      NM201704171503000070FIBRD5      000000010000000003550000000000001600000000000000000000000000000000000000000001600000000100000011051ACN    
01FLRY        ON      NM201704170116000070FLRYD77     000000010000000002525000000000000000000000000000000000000000150000000000000150000000000100000011152ACN    
01GGBR        PN      N1201704173042000070GGBRD99     000000010000000000985000000000006200000000000000000000000000000000000000000006200000000100000011602ACN    
01GGBR        PN      N1201704173000000070GGBRD41     000000010000000001145000000000000000000000000001000000000000203000000000000204000000000100000011601ACN    
01GGBR        PN      N1201704170752000070GGBRD93     000000010000000000935000000000001000000000000000000000000000000000000000000001000000000100000011611ACN    
01GGBR        PN      N1201704170485000070GGBRD96     000000010000000000965000000000000000000000000010300000000000000100000000000010400000000100000021612ACN    
01GGBR        PN      N1201704170493000070GGBRD31     000000010000000001120000000000000000000000000020800000000000107500000000000128300000000200000021612ACN    
01GGBR        PN      N1201704170280000070GGBRD72     000000010000000001220000000000000000000000000050000000000000000000000000000050000000000100000011622ACN    
01GGBR        PN      N1201704170450000070GGBRD12     000000010000000001245000000000000400000000000000000000000000000000000000000000400000000100000011621ACN    
01GGBR        PN      N1201704170299000070GGBRD73     000000010000000001320000000000000000000000000119000000000000001000000000000120000000001100000031622ACN    
01GGBR        PN      N1201704170477000070GGBRD13     000000010000000001345000000000004800000000000000000000000000002700000000000007500000000400000041621ACN    
01GGBR        PN      N1201704170485000070GGBRD43     000000010000000001395000000000000000000000000005000000000000000000000000000005000000000100000011621ACN    
01GGBR        PN      N1201704170493000070GGBRD14     000000010000000001445000000000000000000000000004000000000000000000000000000004000000000100000011621ACN    
01GGBR        PN      N1201704170507000070GGBRD44     000000010000000001495000000000000000000000000005000000000000000300000000000005300000000200000021621ACN    
01GGBR        PN      N1201704170744000070GGBRD65     000000010000000001570000000000000000000000000119000000000000000000000000000119000000000100000101622ACN    
01GGBR        PN      N1201704170523000070GGBRD45     000000010000000001595000000000000000000000000004000000000000000000000000000004000000000100000011621ACN    
01GGBR        PN      N1201704170531000070GGBRD16     000000010000000001645000000000000000000000000001700000000000100000000000000101700000000200000031621ACN    
01GOAU        PN      N1201704172577000070GOAUD19     000000010000000000495000000000000000000000000000000000000000011000000000000011000000000100000012422ACN    
01GOAU        PN      N1201704171830000070GOAUD6      000000010000000000600000000000000000000000000075000000000000000500000000000075500000000200000022421ACN    
01GRND        ON      NM201704170035000070GRNDD79     000000010000000001925000000000000000000000000000000000000000072600000000000072600000000100000021442ACN    
01HYPE        ON      NM201704170310000070HYPED23     000000010000000002275000000001600000000000000000000000000000000000000000001600000000000100000011071ACN    
01HYPE        ON      NM201704171163000070HYPED76     000000010000000002650000000000000000000000000000000000000000300000000000000300000000000100000021082ACN    
01HYPE        ON      NM201704171171000070HYPED28     000000010000000002825000000000000000000000000000000000000000527000000000000527000000000100000221081ACN    
01HYPE        ON      NM201704171414000070HYPED69     000000010000000002900000000000000000000000000000000000000000002000000000000002000000000100000011082ACN    
01IGTA        ON      NM201704170370000070IGTAD32     000000010000000003200000000000000000000000000000000000000000054200000000000054200000000100000201181ACN    
01IGTA        ON      NM201704170353000070IGTAD2      000000010000000003250000000000000000000000000000000000000000098100000000000098100000000200000021181ACN    
01IGTA        ON      NM201704170434000070IGTAD35     000000010000000003500000000000000000000000000000000000000000107200000000000107200000000200000031181ACN    
01ITSA        PN      N1201704170400000070ITSAD80     000000010000000000694000000000000000000000000000000000000000011100000000000011100000000100000013681ACN    
01ITSA        PN      N1201704170990000070ITSAD96     000000010000000000840000000000000000000000000000000000000000737600000000000737600000000200000033681ACN    
01ITSA        PN      N1201704171228000070ITSAD99     000000010000000000867000000000006380000000000000000000000000060000000000000066380000000100000033682ACN    
01ITSA        PN      N1201704170353000070ITSAD60     000000010000000000899000000000171600000000007060830000000000212190000000007444620000000400000053682ACN    
01ITSA        PN      N1201704170388000070ITSAD20     000000010000000000944000000000000000000000000000000000000000170940000000000170940000000100000023682ACN    
01ITSA        PN      N1201704170973000070ITSAD93     000000010000000000909000000000010800000000000000000000000000000000000000000010800000000100000013721ACN    
01ITSA        PN      N1201704170019000070ITSAD9      000000010000000000877000000000000000000000000000000000000000075000000000000075000000000100000023731ACN    
01ITSA        PN      N1201704170183000070ITSAD78     000000010000000000789000000000000000000000000000000000000000522600000000000522600000000100000023741ACN    
01ITSA        PN      N1201704170213000070ITSAD8      000000010000000000809000000000000000000000000000000000000000165000000000000165000000000100000013741ACN    
01ITSA        PN      N1201704170191000070ITSAD88     000000010000000000887000000000000000000000000000000000000001098400000000001098400000000100000213742ACN    
01ITSA        PN      N1201704170302000070ITSAD6      000000010000000000964000000000000000000000000000000000000000016500000000000016500000000100000023742ACN    
01ITSA        PN      N1201704170248000070ITSAD97     000000010000000000974000000000000000000000000000000000000000030000000000000030000000000100000013741ACN    
01ITSA        PN      N1201704170078000070ITSAD90     000000010000000000994000000000000000000000000000000000000000317000000000000317000000000100000013741ACN    
01ITSA        PN      N1201704170396000070ITSAD41     000000010000000001179000000000000000000000000050000000000000000000000000000050000000000100000013741ACN    
01ITUB        PN      N1201704170230000070ITUBD99     000000010000000003471000000000022110000000000136840000000000000000000000000158950000000200000041972ACN    
01ITUB        PN      N1201704170248000070ITUBD91     000000010000000003516000000000000000000000000172810000000000000000000000000172810000000200000021972ACN    
01ITUB        PN      N1201704170256000070ITUBD93     000000010000000003562000000000179570000000000159500000000000068200000000000407270000000500000071972ACN    
01ITUB        PN      N1201704170027000070ITUBD5      000000010000000002243000000000000000000000000008910000000000011000000000000019910000000200000022042ACN    
01ITUB        PN      N1201704170035000070ITUBD9      000000010000000002743000000000003900000000000008910000000000005010000000000017820000000100000012042ACN    
01ITUB        PN      N1201704170175000070ITUBD55     000000010000000003107000000000000000000000000000000000000000007370000000000007370000000100000012042ACN    
01ITUB        PN      N1201704170388000070ITUBD18     000000010000000003243000000000139250000000000000000000000000018150000000000157400000000300000032042ACN    
01ITUB        PN      N1201704170817000070ITUBD63     000000010000000003334000000000210260000000000000000000000000000000000000000210260000000300000022042ACN    
01ITUB        PN      N1201704170639000070ITUBD57     000000010000000003380000000000000330000000000000000000000000000000000000000000330000000100000012042ACN    
01ITUB        PN      N1201704170507000070ITUBD39     000000010000000003425000000000064900000000000200530000000000033000000000000298430000000200000032042ACN    
01ITUB        PN      N1201704170620000070ITUBD53     000000010000000003652000000000015070000000000825220000000000041980000000000882270000000400000052042ACN    
01ITUB        PN      N1201704170981000070ITUBD80     000000010000000003789000000000000000000000000021700000000000002420000000000024120000001100000022042ACN    
01ITUB        PN      N1201704170809000070ITUBD83     000000010000000003834000000000000000000000000000000000000000033000000000000033000000000100000012042ACN    
01ITUB        PN      N1201704170906000070ITUBD69     000000010000000003925000000000000440000000000017600000000000035100000000000053140000000400000052042ACN    
01ITUB        PN      N1201704170060000070ITUBD88     000000010000000002630000000000000000000000000000000000000000007700000000000007700000000100000012051ACN    
01ITUB        PN      N1201704170043000070ITUBD81     000000010000000003289000000000000080000000000000000000000000176120000000000176200000000200000022052ACN    
01ITUB        PN      N1201704170078000070ITUBD89     000000010000000003312000000000163700000000000000000000000000007480000000000171180000000200000032051ACN    
01ITUB        PN      N1201704170485000070ITUBD10     000000010000000003630000000000000000000000000120000000000000384400000000000504400000000200000232081ACN    
01ITUB        PN      N1201704170388000070ITUBD38     000000010000000003448000000000000000000000000000000000000000001600000000000001600000000100000012121ACN    
01ITUB        PN      N1201704170396000070ITUBD73     000000010000000003880000000000000000000000000000000000000000028600000000000028600000000100000012122ACN    
01ITUB        PN      N1201704178001000070ITUBD1      000000010000000003132000000000000000000000000075000000000000076600000000000151600000000200000032131ACN    
01ITUB        PN      N1201704170310000070ITUBD17     000000010000000003727000000000000000000000000000000000000000001600000000000001600000000100000012131ACN    
01ITUB        PN      N1201704178010000070ITUBD26     000000010000000004600000000000000000000000000000000000000000030000000000000030000000000100000012131ACN    
01ITUB        PN      N1201704170264000070ITUBD25     000000010000000002500000000000000000000000000000000000000000002500000000000002500000000100000012141ACN    
01ITUB        PN      N1201704170256000070ITUBD34     000000010000000003405000000000000000000000000000000000000000143100000000000143100000000100000022171ACN    
01ITUB        PN      N1201704170302000070ITUBD37     000000010000000003752000000000002000000000000012000000000000000000000000000014000000000400000022171ACN    
01ITUB        PN      N1201704170329000070ITUBD78     000000010000000003859000000000000000000000000020400000000000000100000000000020500000000900000022171ACN    
01ITUB        PN      N1201704170345000070ITUBD3      000000010000000003950000000000001300000000000000100000000000000000000000000001400000000100000022171ACN    
01ITUB        PN      N1201704170353000070ITUBD40     000000010000000004000000000000000000000000000020500000000000001200000000000021700000000200000112171ACN    
01ITUB        PN      N1201704170744000070ITUBD20     000000010000000004050000000000013400000000000000000000000000005000000000000018400000000300000032171ACN    
01ITUB        PN      N1201704170752000070ITUBD6      000000010000000004075000000000000000000000000005000000000000000000000000000005000000000100000012172ACN    
01ITUB        PN      N1201704170361000070ITUBD41     000000010000000004100000000000000300000000000028700000000000034500000000000063500000000400000152171ACN    
01ITUB        PN      N1201704170469000070ITUBD11     000000010000000004125000000000000000000000000001400000000000001000000000000002400000000200000022172ACN    
01ITUB        PN      N1201704170370000070ITUBD42     000000010000000004200000000000000000000000000002000000000000000000000000000002000000000100000012171ACN    
01JBSS        ON      NM201704172712000070JBSSD43     000000010000000001350000000000000000000000000000000000000000005000000000000005000000000100000011111ACN    
01KROT        ON      NM201704170159000070KROTD2      000000010000000001394000000000000000000000000000000000000000077100000000000077100000000100000011192ACN    
01KROT        ON      NM201704170736000070KROTD75     000000010000000001594000000000000000000000000000000000000000100000000000000100000000000100000071222ACN    
01KROT        ON      NM201704170515000070KROTD16     000000010000000001619000000000000000000000000000000000000000027500000000000027500000000100000011221ACN    
01KROT        ON      NM201704170558000070KROTD18     000000010000000001819000000000000000000000000000000000000000023300000000000023300000000100000011221ACN    
01LAME        ON        201704170060000070LAMED34     000000010000000001200000000000000000000000000000000000000000041760000000000041760000000100000011931ACN    
01LAME        ON        201704170175000070LAMED74     000000010000000001425000000001500000000000000000000000000000000000000000001500000000000100000011962ACN    
01LAME        ON        201704178001000070LAMED72     000000010000000001225000000000000000000000000000000000000000300000000000000300000000000100000011972ACN    
01LIGT        ON      NM201704170280000070LIGTD75     000000010000000001675000000000000000000000000000000000000000462000000000000462000000000100000021182ACN    
01LINX        ON      NM201704170043000070LINXD19     000000010000000001900000000000262000000000000000000000000000000000000000000262000000000100000011101ACN    
01LREN        ON      NM201704170434000070LREND72     000000010000000002225000000000000000000000000000000000000000043300000000000043300000000100000021832ACN    
01LREN        ON      NM201704170442000070LREND74     000000010000000002425000000000000000000000000000000000000000077400000000000077400000000100000021832ACN    
01LREN        ON      NM201704170388000070LREND55     000000010000000002550000000000000000000000000000000000000000006400000000000006400000000100000011831ACN    
01MILS        ON      NM201704170078000070MILSD4      000000010000000000400000000000000000000000000125000000000000000000000000000125000000000100000011121ACN    
01MILS        ON      NM201704170086000070MILSD55     000000010000000000550000000000000000000000000125000000000000000000000000000125000000000100000011122ACN    
01MRFG        ON      NM201704174081000070MRFGD7      000000010000000000700000000000000000000000000600000000000000600000000000001200000000000400000011081ACN    
01MRFG        ON      NM201704174090000070MRFGD82     000000010000000000820000000000000000000000000600000000000000000000000000000600000000000100000041081ACN    
01MRVE        ON      NM201704170175000070MRVED92     000000010000000001215000000000416000000000000000000000000000000000000000000416000000000100000011101ACN    
01MULT        ON      N2201704170205000070MULTD25     000000010000000006517000000000000000000000000000000000000000178100000000000178100000000200000241162ACN    
01MYPK        ON      NM201704170108000070MYPKD63     000000010000000001301000000000000000000000000000000000000000090000000000000090000000000200000031402ACN    
01NATU        ON      NM201704170019000070NATUD25     000000010000000002500000000000000000000000000006500000000000000000000000000006500000000300000011281ACN    
01NATU        ON      NM201704170027000070NATUD56     000000010000000002650000000000000000000000000006500000000000006500000000000013000000000100000031281ACN    
01PETR        PN        201704174820000070PETRD94     000000010000000000400000000000008100000000000000000000000000035500000000000043600000000100000051851ACN    
01PETR        PN        201704174839000070PETRD53     000000010000000000530000000000010300000000000000000000000000001000000000000011300000000100000071852ACN    
01PETR        PN        201704177080000070PETRD89     000000010000000000620000000000003500000000000000000000000000000000000000000003500000000100000011851ACN    
01PETR        PN        201704177242000070PETRD71     000000010000000000700000000000001800000000000000000000000000000000000000000001800000000100000011851ACN    
01PETR        PN        201704176203000070PETRD23     000000010000000000720000000000054300000000000001700000000000000000000000000056000000000200000081851ACN    
01PETR        PN        201704177366000070PETRD74     000000010000000000740000000000000700000000000000000000000000000000000000000000700000000100000011851ACN    
01PETR        PN        201704176858000070PETRD79     000000010000000000790000000000000000000000000000000000000000050000000000000050000000000100000011852ACN    
01PETR        PN        201704174847000070PETRD81     000000010000000000810000000000005500000000000064300000000000207200000000000277000000000200000071852ACN    
01PETR        PN        201704176211000070PETRD24     000000010000000000950000000000011300000000000000000000000000032900000000000044200000000200000051852ACN    
01PETR        PN        201704177420000070PETRD98     000000010000000000980000000000013000000000000023800000000000000000000000000036800000000200000041851ACN    
01PETR        PN        201704176882000070PETRD57     000000010000000000990000000000016000000000000000000000000000005000000000000021000000000200000021852ACN    
01PETR        PN        201704176866000070PETRD49     000000010000000001075000000000050000000000000050000000000000000200000000000100200000000200000021852ACN    
01PETR        PN        201704177102000070PETRD96     000000010000000001250000000000000000000000000000200000000000041000000000000041200000000200000021851ACN    
01PETR        PN        201704177439000070PETRD2      000000010000000001275000000000000100000000000000100000000000047800000000000048000000000200000031852ACN    
01PETR        PN        201704177374000070PETRD64     000000010000000001425000000000003900000000000020000000000000000000000000000023900000000300000021852ACN    
01PETR        PN        201704177188000070PETRD69     000000010000000001475000000000184000000000000003400000000000000000000000000187400000000300000031852ACN    
01PETR        PN        201704172364000070PETRD11     000000010000000001100000000000000000000000000000100000000000004200000000000004300000000200000021861ACN    
01PETR        PN        201704173140000070PETRD41     000000010000000001150000000000000000000000000000100000000000000000000000000000100000000100000011861ACN    
01PETR        PN        201704170256000070PETRD91     000000010000000001175000000000000000000000000000100000000000258800000000000258900000000200000031862ACN    
01PETR        PN        201704173158000070PETRD12     000000010000000001200000000000007400000000000000200000000000000100000000000007700000000200000021861ACN    
01PETR        PN        201704170264000070PETRD93     000000010000000001325000000000000000000000000000200000000000000000000000000000200000000100000011862ACN    
01PETR        PN        201704172712000070PETRD43     000000010000000001350000000000000000000000000001000000000000388600000000000389600000000300000031861ACN    
01PETR        PN        201704173166000070PETRD73     000000010000000001375000000000000000000000000000400000000000000000000000000000400000000100000011862ACN    
01PETR        PN        201704170744000070PETRD14     000000010000000001400000000000055400000000000007500000000000030200000000000093100000000900000091861ACN    
01PETR        PN        201704172585000070PETRD44     000000010000000001450000000000000000000000000000100000000000001200000000000001300000000200000031861ACN    
01PETR        PN        201704171813000070PETRD15     000000010000000001500000000000050800000000000069500000000000555900000000000676200000001300000121861ACN    
01PETR        PN        201704170876000070PETRD75     000000010000000001525000000000000000000000000000000000000000000300000000000000300000000200000011862ACN    
01PETR        PN        201704170892000070PETRD45     000000010000000001550000000000000000000000000014600000000000000100000000000014700000000700000031861ACN    
01PETR        PN        201704172976000070PETRD65     000000010000000001575000000000000900000000000000000000000000000000000000000000900000000100000011862ACN    
01PETR        PN        201704171678000070PETRD16     000000010000000001600000000000281200000000000188200000000000044200000000000513600000002100000321861ACN    
01PETR        PN        201704170272000070PETRD86     000000010000000001625000000000069600000000000022000000000000000500000000000092100000000700000061862ACN    
01PETR        PN        201704172089000070PETRD46     000000010000000001650000000000007400000000004523700000000000080400000000004611500000001500000101861ACN    
01PETR        PN        201704173069000070PETRD66     000000010000000001675000000000023900000000000000000000000000068200000000000092100000000300000081862ACN    
01PETR        PN        201704171694000070PETRD17     000000010000000001700000000000041300000000001780600000000003910700000000005732600000004700000381861ACN    
01PETR        PN        201704170884000070PETRD77     000000010000000001725000000000020000000000000000000000000000286800000000000306800000000400000251862ACN    
01PETR        PN        201704170906000070PETRD76     000000010000000001775000000000006700000000000022100000000000018200000000000047000000000300000071862ACN    
01PETR        PN        201704171821000070PETRD18     000000010000000001800000000000333900000000004193800000000000077600000000004605300000003100000271861ACN    
01PETR        PN        201704173590000070PETRD8      000000010000000001825000000000002400000000000000000000000000007000000000000009400000000100000021862ACN    
01PETR        PN        201704173620000070PETRD48     000000010000000001850000000000000000000000003006000000000003004000000000006010000000000500000071861ACN    
01PETR        PN        201704171686000070PETRD78     000000010000000001875000000000010000000000000010000000000000060200000000000080200000000500000051862ACN    
01PETR        PN        201704171830000070PETRD19     000000010000000001900000000000003300000000001210300000000004507600000000005721200000002900000261861ACN    
01PETR        PN        201704173077000070PETRD9      000000010000000001925000000000000300000000000044000000000000122700000000000167000000000800000061862ACN    
01PETR        PN        201704171457000070PETRD20     000000010000000002000000000000000000000000000430500000000000124400000000000554900000002600000161861ACN    
01PETR        PN        201704172097000070PETRD50     000000010000000002050000000000000000000000000006000000000000000100000000000006100000000200000021861ACN    
01PETR        PN        201704173107000070PETRD80     000000010000000002075000000000000000000000000006300000000000000200000000000006500000000200000031862ACN    
01PETR        PN        201704171848000070PETRD21     000000010000000002100000000000005800000000000375600000000001184700000000001566100000001400000191861ACN    
01PETR        PN        201704171465000070PETRD61     000000010000000002175000000000000000000000000022800000000000000100000000000022900000000200000021862ACN    
01PETR        PN        201704171856000070PETRD22     000000010000000002200000000000005900000000000705000000000000842100000000001553000000000600000091861ACN    
01PETR        PN        201704171864000070PETRD63     000000010000000002300000000000000700000000000000000000000000958900000000000959600000000900000091861ACN    
01PETR        PN        201704172372000070PETRD26     000000010000000002600000000000000000000000000500000000000000011300000000000511300000000700000031861ACN    
01QUAL        ON      NM201704170370000070QUALD69     000000010000000001925000000000000000000000000000000000000000020000000000000020000000000100000021042ACN    
01QUAL        ON      NM201704170388000070QUALD49     000000010000000001950000000000000000000000000000000000000000020900000000000020900000000100000021041ACN    
01RENT        ON      NM201704170043000070RENTD25     000000010000000002500000000000000000000000000000000000000000020700000000000020700000000100000011601ACN    
01RENT        ON      NM201704170035000070RENTD43     000000010000000004300000000000000000000000000000000000000000153800000000000153800000000100000031601ACN    
01RUMO        ON      NM201704172348000070RUMOD71     000000010000000000710000000000000000000000000000000000000000007500000000000007500000000100000011022ACN    
01RUMO        ON      NM201704171104000070RUMOD76     000000010000000000760000000000000000000000000013800000000000000000000000000013800000000100000011021ACN    
01RUMO        ON      NM201704171775000070RUMOD81     000000010000000000810000000000000000000000000002500000000000000000000000000002500000000100000011022ACN    
01RUMO        ON      NM201704171112000070RUMOD10     000000010000000001000000000000000000000000000013800000000000000000000000000013800000000100000011021ACN    
01SMTO        ON      NM201704170094000070SMTOD68     000000010000000001842000000000000000000000000000000000000000274400000000000274400000000200000221122ACN    
01SMTO        ON      NM201704170086000070SMTOD60     000000010000000002042000000000000000000000000000000000000000028200000000000028200000000100000021122ACN    
01SUZB        PNA     N1201704171821000070SUZBD65     000000010000000001497000000000000000000000000000000000000000008000000000000008000000000100000011222ACN    
01SUZB        PNA     N1201704171538000070SUZBD93     000000010000000000937000000000000000000000000000000000000000022000000000000022000000000100000011232ACN    
01TCSA        ON      NM201704170019000070TCSAD25     000000010000000000250000000000000000000000000200000000000000000000000000000200000000000100000011101ACN    
01TCSA        ON      NM201704170027000070TCSAD3      000000010000000000300000000000000000000000000200000000000000000000000000000200000000000100000011101ACN    
01TIMP        ON      NM201704172623000070TIMPD88     000000010000000000880000000000000000000000000000000000000000003600000000000003600000000400000011051ACN    
01TOTS        ON      NM201704170094000070TOTSD31     000000010000000003079000000000000000000000000000000000000000000400000000000000400000000100000011241ACN    
01TRPL        PN      N1201704170094000070TRPLD70     000000010000000007000000000000000000000000000000000000000000087000000000000087000000000100000231651ACN    
01UGPA        ON      NM201704170566000070UGPAD11     000000010000000008020000000000000000000000000000000000000000052000000000000052000000000100000011371ACN    
01UGPA        ON      NM201704171589000070UGPAD71     000000010000000007120000000000000000000000000000000000000000002000000000000002000000000100000011381ACN    
01UGPA        ON      NM201704171597000070UGPAD72     000000010000000007220000000000000000000000000000000000000000000600000000000000600000000100000011381ACN    
01UGPA        ON      NM201704171627000070UGPAD75     000000010000000007520000000000000000000000000000000000000000036000000000000036000000000300000031381ACN    
01UGPA        ON      NM201704170698000070UGPAD35     000000010000000007570000000000035000000000000000000000000000140000000000000175000000000200000051382ACN    
01USIM        PNA     N1201704170736000070USIMD45     000000010000000000450000000000000000000000000040300000000000053700000000000094000000000500000021571ACN    
01VALE        ON      N1201704170108000070VALED78     000000010000000001861000000000000000000000000000000000000000000100000000000000100000000100000011912ACN    
01VALE        PNA     N1201704173662000070VALED42     000000010000000001236000000000044200000000000000000000000000000000000000000044200000000100000011921ACN    
01VALE        PNA     N1201704173352000070VALED63     000000010000000001361000000000001700000000000000000000000000000000000000000001700000000100000011922ACN    
01VALE        PNA     N1201704177013000070VALED44     000000010000000001436000000000000000000000000000000000000000015000000000000015000000000100000011921ACN    
01VALE        PNA     N1201704177021000070VALED74     000000010000000001461000000000003800000000000000000000000000025000000000000028800000000200000021922ACN    
01VALE        PNA     N1201704173719000070VALED65     000000010000000001511000000000000300000000000010000000000000005300000000000015600000000200000041922ACN    
01VALE        PNA     N1201704173611000070VALED45     000000010000000001536000000000000000000000000000000000000000002000000000000002000000000100000011921ACN    
01VALE        PNA     N1201704173638000070VALED95     000000010000000001561000000000002600000000000000000000000000001500000000000004100000000200000021922ACN    
01VALE        PNA     N1201704175460000070VALED77     000000010000000001711000000000004000000000000010000000000000010100000000000024100000000200000031922ACN    
01VALE        PNA     N1201704176424000070VALED47     000000010000000001736000000000000000000000000000000000000000004900000000000004900000000100000021921ACN    
01VALE        PNA     N1201704173727000070VALED68     000000010000000001811000000000003300000000000000200000000000000600000000000004100000000200000031922ACN    
01VALE        PNA     N1201704175398000070VALED19     000000010000000001886000000000007800000000000200000000000000200000000000000407800000000200000031921ACN    
01VALE        PNA     N1201704173514000070VALED89     000000010000000001911000000000004800000000000000000000000000000000000000000004800000000100000011922ACN    
01VALE        PNA     N1201704176343000070VALED20     000000010000000001986000000000006400000000000000000000000000000000000000000006400000000100000011921ACN    
01VALE        PNA     N1201704173620000070VALED60     000000010000000002011000000000000000000000000080000000000000000100000000000080100000000200000021922ACN    
01VALE        PNA     N1201704176432000070VALED50     000000010000000002036000000000000000000000000000000000000000000100000000000000100000000100000011921ACN    
01VALE        PNA     N1201704173670000070VALED61     000000010000000002111000000000000000000000000007000000000000000400000000000007400000000200000021922ACN    
01VALE        PNA     N1201704176351000070VALED81     000000010000000002161000000000054000000000000000000000000000003100000000000057100000000300000031922ACN    
01VALE        PNA     N1201704176440000070VALED54     000000010000000002436000000000016800000000000000000000000000005100000000000021900000000400000051921ACN    
01VALE        PNA     N1201704171538000070VALED43     000000010000000001386000000000005300000000000000000000000000000000000000000005300000000100000011931ACN    
01VALE        PNA     N1201704171546000070VALED5      000000010000000001586000000000011300000000000000000000000000000000000000000011300000000100000011931ACN    
01VALE        PNA     N1201704171554000070VALED66     000000010000000001611000000000009100000000000000000000000000000000000000000009100000000100000011932ACN    
01VALE        PNA     N1201704171643000070VALED16     000000010000000001636000000000011200000000000000000000000000005000000000000016200000000200000021931ACN    
01VALE        PNA     N1201704171678000070VALED18     000000010000000001836000000000000000000000000000000000000000011000000000000011000000000100000031931ACN    
01VALE        PNA     N1201704170523000070VALED9      000000010000000001936000000000000000000000000000000000000000004300000000000004300000000100000011931ACN    
01VALE        PNA     N1201704170698000070VALED85     000000010000000002511000000000001000000000000000000000000000020300000000000021300000000300000021932ACN    
01VALE        PNA     N1201704170817000070VALED25     000000010000000002536000000000000000000000000000000000000000000500000000000000500000000100000011931ACN    
01VALE        PNA     N1201704170825000070VALED26     000000010000000002636000000000000000000000000000000000000000000500000000000000500000000100000011931ACN    
01VALE        PNA     N1201704171570000070VALED87     000000010000000002711000000000001200000000000000000000000000000700000000000001900000000200000021932ACN    
01VALE        PNA     N1201704170833000070VALED7      000000010000000002736000000000000000000000000000000000000000000200000000000000200000000100000011931ACN    
01VALE        PNA     N1201704170841000070VALED28     000000010000000002836000000000000000000000000000000000000000000200000000000000200000000100000011931ACN    
01VALE        PNA     N1201704170850000070VALED29     000000010000000002936000000000002000000000000000000000000000010400000000000012400000000300000031931ACN    
01VALE        PNA     N1201704171686000070VALED1      000000010000000003011000000000000600000000000000000000000000100600000000000101200000000700000081932ACN    
01VALE        PNA     N1201704170868000070VALED30     000000010000000003036000000000000000000000000002000000000000010700000000000012700000000200000031931ACN    
01VALE        PNA     N1201704171783000070VALED31     000000010000000003136000000000000000000000000000000000000000000200000000000000200000000200000011931ACN    
01VALE        PNA     N1201704171791000070VALED32     000000010000000003236000000000000000000000000000000000000000019300000000000019300000000400000051931ACN    
01VALE        PNA     N1201704171805000070VALED33     000000010000000003336000000000000000000000000000000000000000001500000000000001500000000400000011931ACN    
01VALE        PNA     N1201704171970000070VALED2      000000010000000003386000000000000000000000000000000000000000103800000000000103800000000400000041931ACN    
01VALE        PNA     N1201704171813000070VALED34     000000010000000003436000000000000500000000000000000000000000000800000000000001300000000200000021931ACN    
01VALE        PNA     N1201704171821000070VALED35     000000010000000003536000000000000000000000000000000000000000000700000000000000700000000200000021931ACN    
01VALE        PNA     N1201704172186000070VALED36     000000010000000003636000000000005000000000000000000000000000000000000000000005000000000100000011931ACN    
01VIVT        PN        201704170531000070VIVTD94     000000010000000005270000000000000000000000000000000000000000000100000000000000100000000100000011272ACN    
